,movie_id,start_year,genres,averagerating,numvotes,title,studio,domestic_gross,foreign_gross
1203,tt3152624,2015,"Comedy,Drama,Romance",6.2,121860,Trainwreck,Uni.,110200000,30600000
1204,tt3165612,2015,"Comedy,Drama,Romance",6.5,36105,Sleeping with Other People,IFC,819000,2400000
1205,tt3168230,2015,"Drama,Mystery",6.9,57976,Mr. Holmes,RAtt.,17700000,11600000
1206,tt3170832,2015,"Drama,Thriller",8.2,316791,Room,A24,14700000,20700000
1207,tt3179568,2014,"Comedy,Drama",6.7,28110,"Men, Women & Children",Par.,706000,1500000
1208,tt3181822,2015,"Horror,Thriller",4.7,34816,The Boy Next Door,Uni.,35400000,17000000
1209,tt3195742,2013,Documentary,6.5,145,Journey to the South Pacific,Imax,7600000,6500000
1210,tt3203890,2013,"Comedy,Romance",6.0,1644,Pulling Strings,LGF,5800000,2000000
1211,tt3216348,2016,"Horror,Thriller",5.3,10217,Incarnate,BH Tilt,4800000,1500000
1212,tt3244466,2014,Documentary,6.9,112,Love Thy Nature,ITL,41100,11800
1213,tt3262342,2017,"Animation,Biography,Crime",7.8,39737,Loving Vincent,Good Deed,6700000,35500000
1214,tt3263904,2016,"Biography,Drama",7.5,202718,Sully,WB,125100000,115700000
1215,tt3289724,2018,"Biography,Comedy,Drama",6.1,8920,Welcome to Marwen,Uni.,10800000,2100000
1216,tt3289728,2015,"Drama,Romance,Sci-Fi",6.1,24032,Equals,A24,33300,2100000
1217,tt3289956,2016,"Horror,Mystery,Thriller",6.8,76339,The Autopsy of Jane Doe,IFC,10500,6000000
1218,tt3300542,2016,"Action,Thriller",5.9,124757,London Has Fallen,Focus,62500000,143200000
1219,tt3309662,2013,"Comedy,Thriller",2.1,647,Jackpot,DR,800,1100000
1220,tt8671762,2018,"Comedy,Romance",7.8,18,Jackpot,DR,800,1100000
1221,tt3316948,2015,"Action,Comedy,Sci-Fi",6.1,76769,American Ultra,LGF,14400000,12700000
1222,tt3316960,2014,Drama,7.5,116832,Still Alice,SPC,18800000,25100000
1223,tt3319730,2018,"Adventure,Biography,Drama",6.0,5457,The Mercy,Scre.,29500,4200000
1224,tt3319920,2015,"Crime,Horror,Mystery",5.7,33335,Regression,W/Dim.,55000,17600000
1225,tt3322940,2014,"Horror,Mystery,Thriller",5.4,122039,Annabelle,WB (NL),84300000,172800000
1226,tt3332064,2015,"Adventure,Comedy,Family",5.8,55867,Pan,WB,35100000,93300000
1227,tt3348730,2017,"Crime,Horror,Mystery",5.8,57184,Jigsaw,LGF,38100000,64900000
1228,tt3371366,2017,"Action,Adventure,Sci-Fi",5.2,119007,Transformers: The Last Knight,Par.,130199999,475300000
1229,tt3381068,2015,Horror,3.5,303,Legend,Uni.,1900000,41100000
1230,tt3555036,2014,"Action,Drama",6.5,1568,Legend,Uni.,1900000,41100000
1231,tt3569230,2015,"Biography,Crime,Drama",7.0,138947,Legend,Uni.,1900000,41100000
1232,tt3384976,2014,"Biography,Documentary,Mystery",6.5,205,Mr. X,FIP,45000,5000000
1233,tt3848938,2015,"Action,Crime,Sci-Fi",3.8,1515,Mr. X,FIP,45000,5000000
1234,tt3385516,2016,"Action,Adventure,Sci-Fi",7.0,356556,X-Men: Apocalypse,Fox,155400000,388500000
1235,tt3387266,2016,"Biography,Drama,Romance",6.8,12231,A United Kingdom,FoxS,3900000,9900000
1236,tt3393786,2016,"Action,Thriller",6.1,121892,Jack Reacher: Never Go Back,Par.,58700000,103400000
1237,tt3397884,2015,"Action,Crime,Drama",7.6,328548,Sicario,LGF,46900000,38000000
1238,tt3401882,2017,Comedy,5.6,35136,Fist Fight,WB (NL),32200000,8900000
1239,tt3411444,2017,"Adventure,Animation,Comedy",6.7,40229,Ferdinand,Fox,84400000,211700000
1240,tt3416532,2016,"Animation,Drama,Fantasy",7.5,70416,A Monster Calls,Focus,3700000,43600000
1241,tt3416742,2014,"Comedy,Horror",7.7,126299,What We Do in the Shadows,U/P,3500000,2800000
1242,tt3416828,2016,"Adventure,Animation,Comedy",5.7,48932,Ice Age: Collision Course,Fox,64099999,344500000
1243,tt3450650,2015,"Action,Comedy,Crime",4.4,30828,Paul Blart: Mall Cop 2,Sony,71000000,36600000
1244,tt3450958,2017,"Action,Adventure,Drama",7.5,201943,War for the Planet of the Apes,Fox,146900000,343800000
1245,tt3460252,2015,"Crime,Drama,Mystery",7.8,434966,The Hateful Eight,Wein.,54100000,101600000
1246,tt3469046,2017,"Adventure,Animation,Comedy",6.3,92580,Despicable Me 3,Uni.,264600000,770200000
1247,tt3470600,2016,"Animation,Comedy,Family",7.1,115951,Sing,Uni.,270400000,363800000
1248,tt3480796,2015,"Action,Adventure,Sci-Fi",4.2,14436,Vice,Annapurna,47800000,28200000
1249,tt6266538,2018,"Biography,Comedy,Drama",7.2,72855,Vice,Annapurna,47800000,28200000
1250,tt3480886,2015,Drama,6.4,3338,Ma ma,Osci.,47300,1100000
1251,tt3483612,2015,"Drama,Romance",6.7,4643,Hamari Adhuri Kahani,FIP,235000,4200000
1252,tt3486626,2017,"Adventure,Animation,Comedy",5.5,4820,The Nut Job 2: Nutty by Nature,ORF,28400000,36800000
1253,tt3495026,2016,"Action,Drama,Thriller",7.1,39130,Fan,Yash,2300000,25900000
1254,tt3498820,2016,"Action,Adventure,Sci-Fi",7.8,583507,Captain America: Civil War,BV,408100000,745200000
1255,tt3501632,2017,"Action,Adventure,Comedy",7.9,482995,Thor: Ragnarok,BV,315100000,538899968
1256,tt3521126,2017,"Biography,Comedy,Drama",7.4,111737,The Disaster Artist,A24,21100000,8700000
1257,tt3521164,2016,"Adventure,Animation,Comedy",7.6,224253,Moana,BV,248800000,394600000
1258,tt3522806,2016,"Action,Adventure,Thriller",5.7,67275,Mechanic: Resurrection,LG/S,21200000,104500000
1259,tt3530002,2015,"Adventure,Comedy,Fantasy",6.4,58455,The Night Before,Sony,43000000,9300000
1260,tt6006924,2017,Horror,4.7,150,The Night Before,Sony,43000000,9300000
1261,tt3532216,2017,"Action,Biography,Comedy",7.2,131043,American Made,Uni.,51300000,83500000
1262,tt3544112,2016,"Comedy,Drama,Music",8.0,74651,Sing Street,Wein.,3200000,10400000
1263,tt3553976,2016,"Comedy,Drama",7.9,159329,Captain Fantastic,BST,5900000,16900000
1264,tt3564472,2017,"Comedy,Drama",6.2,29321,Girls Trip,Uni.,115200000,25400000
1265,tt3566920,2014,Drama,3.8,5,The Other Side of the Door,Fox,3000000,11300000
1266,tt3702652,2016,Horror,5.3,15813,The Other Side of the Door,Fox,3000000,11300000
1267,tt3576728,2015,"Action,Adventure,Animation",8.0,16854,Bilal: A New Breed of Hero,VE,491000,1700000
1268,tt3577624,2015,"Comedy,Drama,War",6.8,18190,A Perfect Day,IFC,14000,1700000
1269,tt3595298,2015,"Action,Drama,Family",4.6,15753,Prem Ratan Dhan Payo,FIP,4400000,48200000
1270,tt3606752,2017,"Adventure,Animation,Comedy",6.8,59408,Cars 3,BV,152900000,231000000
1271,tt3606756,2018,"Action,Adventure,Animation",7.7,203510,Incredibles 2,BV,608600000,634200000
1272,tt3614530,2015,"Adventure,Drama,Family",4.1,6683,Jem and the Holograms,Uni.,2200000,149000
1273,tt3622592,2015,"Comedy,Drama,Mystery",6.3,87742,Paper Towns,Fox,32000000,53500000
1274,tt3623726,2015,"Comedy,Drama,Music",5.9,20932,Ricki and the Flash,TriS,26800000,14500000
1275,tt3628584,2016,"Comedy,Drama",5.9,13306,Barbershop: The Next Cut,WB (NL),54000000,1000000
1276,tt3640424,2016,"Action,Drama,Romance",7.1,125741,Allied,Par.,40100000,79400000
1277,tt3659388,2015,"Adventure,Drama,Sci-Fi",8.0,680116,The Martian,Fox,228400000,401700000
1278,tt3660770,2015,Documentary,7.3,3400,Monkey Kingdom,BV,16399999,711000
1279,tt3682448,2015,"Drama,History,Thriller",7.6,263004,Bridge of Spies,BV,72300000,93200000
1280,tt3691740,2016,"Adventure,Family,Fantasy",6.4,69340,The BFG,BV,55500000,127900000
1281,tt3707106,2015,"Drama,Romance",5.3,16206,By the Sea,Uni.,538000,2800000
1282,tt3707114,2015,"Biography,Documentary,Music",7.4,4485,Janis: Little Girl Blue,FR,410000,1200000
1283,tt3713166,2014,"Horror,Mystery,Thriller",5.6,62043,Unfriended,Uni.,32500000,31600000
1284,tt3715320,2015,"Comedy,Drama",6.6,50303,Irrational Man,SPC,4000000,23400000
1285,tt3717252,2016,"Action,Adventure,Fantasy",5.8,62942,Underworld: Blood Wars,SGem,30400000,50700000
1286,tt3721936,2016,"Adventure,Drama,Romance",7.0,31663,American Honey,A24,663000,1200000
1287,tt3721964,2018,"Action,Comedy,Crime",6.1,21279,Gringo,STX,5000000,6000000
1288,tt4180008,2016,Drama,4.4,10,Gringo,STX,5000000,6000000
1289,tt3722070,2015,"Biography,Comedy,Drama",6.7,23105,The Lady in the Van,SPC,10000000,31400000
1290,tt3727750,2018,Documentary,7.0,7,Gifted,FoxS,24800000,18200000
1291,tt4481414,2017,Drama,7.6,82426,Gifted,FoxS,24800000,18200000
1292,tt3731562,2017,"Action,Adventure,Fantasy",6.6,237720,Kong: Skull Island,WB,168100000,398600000
1293,tt3741834,2016,"Biography,Drama",8.1,181601,Lion,Wein.,51700000,88600000
1294,tt3750872,2017,Drama,7.2,24955,The Wife,SPC,9600000,8600000
1295,tt3754940,2015,"Comedy,Drama",7.3,10160,Truman,FR,211000,8800000
1296,tt3760922,2016,"Comedy,Romance",6.0,25933,My Big Fat Greek Wedding 2,Uni.,59700000,29200000
1297,tt3766354,2018,"Action,Crime,Thriller",6.7,97963,The Equalizer 2,Sony,102100000,88300000
1298,tt3774114,2016,"Biography,Drama,Thriller",7.3,119149,Snowden,ORF,21600000,15700000
1299,tt3778644,2018,"Action,Adventure,Fantasy",7.0,226243,Solo: A Star Wars Story,BV,213800000,179200000
1300,tt3783958,2016,"Comedy,Drama,Music",8.0,436070,La La Land,LG/S,151100000,295000000
1301,tt3787590,2015,"Drama,Music,Romance",6.2,32327,We Are Your Friends,WB,3600000,7500000
1302,tt3799694,2016,"Action,Comedy,Crime",7.4,240337,The Nice Guys,WB,36300000,26500000
1303,tt3827494,2014,Drama,7.2,33,The Monk,ATO,13500,794000
1304,tt3850214,2015,"Comedy,Crime,Drama",7.2,76557,Dope,ORF,17500000,480000
1305,tt3850590,2015,"Comedy,Fantasy,Horror",6.2,55400,Krampus,Uni.,42700000,18800000
1306,tt3862750,2015,"Crime,Drama,Horror",5.6,8998,The Perfect Guy,SGem,57000000,3200000
1307,tt3874544,2017,"Adventure,Animation,Comedy",6.3,93730,The Boss Baby,Fox,175000000,353000000
1308,tt3881784,2017,"Biography,Drama",7.0,33464,Stronger,RAtt.,4200000,4200000
1309,tt7130472,2016,"Action,Sport",8.4,8,Stronger,RAtt.,4200000,4200000
1310,tt3890160,2017,"Action,Crime,Drama",7.6,363977,Baby Driver,TriS,107800000,119100000
1311,tt3896198,2017,"Action,Adventure,Comedy",7.7,482917,Guardians of the Galaxy Vol. 2,BV,389800000,473900000
1312,tt3922818,2017,"Adventure,Drama,Romance",6.4,41031,The Space Between Us,STX,7900000,6900000
1313,tt3949660,2016,"Action,Adventure,Comedy",6.0,77234,Teenage Mutant Ninja Turtles: Out of the Shadows,Par.,82100000,163600000
1314,tt3958034,2014,Documentary,6.6,43,Don't Breathe,SGem,89200000,67900000
1315,tt4160708,2016,"Crime,Horror,Thriller",7.1,186799,Don't Breathe,SGem,89200000,67900000
1316,tt4007558,2015,"Comedy,Drama,Romance",3.7,4229,Shaandaar,FIP,522000,7800000
1317,tt4030600,2017,"Drama,Fantasy,Horror",4.3,17743,The Bye Bye Man,STX,22400000,4300000
1318,tt4034228,2016,Drama,7.8,214557,Manchester by the Sea,RAtt.,47700000,31300000
1319,tt4044364,2014,"Biography,Documentary,Thriller",8.1,47994,Citizenfour,RTWC,2800000,202000
1320,tt4046784,2015,"Action,Sci-Fi,Thriller",6.3,201143,Maze Runner: The Scorch Trials,Fox,81700000,230600000
1321,tt4052882,2016,"Drama,Horror,Thriller",6.3,106927,The Shallows,Sony,55100000,64000000
1322,tt4056738,2015,Drama,6.1,6462,Do You Believe?,PFR,13000000,1400000
1323,tt6960218,2017,"Fantasy,Horror",3.8,37,Do You Believe?,PFR,13000000,1400000
1324,tt4073790,2018,"Action,Adventure,Drama",5.7,21340,The Darkest Minds,Fox,12700000,28400000
1325,tt4094724,2016,"Action,Horror,Sci-Fi",6.0,80254,The Purge: Election Year,Uni.,79200000,39400000
1326,tt4096620,2015,"Biography,Documentary,History",6.5,108,Troublemakers: The Story of Land Art,FRun,29500,9100
1327,tt4123430,2018,"Adventure,Family,Fantasy",6.6,163151,Fantastic Beasts: The Crimes of Grindelwald,WB,159600000,494100000
1328,tt4126304,2015,Documentary,7.4,16653,Cartel Land,Orch.,704000,422000
1329,tt4131800,2017,"Adventure,Animation,Comedy",6.1,5133,My Little Pony: The Movie,LGF,21900000,38400000
1330,tt4136084,2016,"Biography,Comedy,Drama",6.8,44970,Florence Foster Jenkins,Par.,27400000,21500000
1331,tt4154756,2018,"Action,Adventure,Sci-Fi",8.5,670926,Avengers: Infinity War,BV,678800000,1369
1332,tt4158624,2015,Drama,5.8,4991,3 Generations,Wein.,156000,375000
1333,tt4169250,2016,"Biography,Drama,Sport",7.7,28343,M.S. Dhoni: The Untold Story,FIP,1800000,26000000
1334,tt4191054,2015,"Adventure,Animation,Comedy",5.8,9292,Strange Magic,BV,12400000,1200000
1335,tt4193394,2016,"Drama,Romance",6.8,10557,Indignation,RAtt.,3400000,523000
1336,tt4196776,2016,"Action,Thriller",6.6,190596,Jason Bourne,Uni.,162400000,253100000
1337,tt4209788,2017,"Biography,Crime,Drama",7.5,104786,Molly's Game,STX,28800000,30500000
1338,tt4218572,2018,"Crime,Drama,Thriller",7.0,61615,Widows,Fox,42400000,33600000
1339,tt4257926,2016,"Biography,Drama,Family",7.1,17734,Miracles from Heaven,TriS,61700000,12200000
1340,tt4258698,2016,"Biography,Drama,History",6.3,7282,Southside with You,RAtt.,6300000,208000
1341,tt4276820,2016,"Biography,Drama,History",7.2,97841,The Founder,Wein.,12800000,11300000
1342,tt4302938,2016,"Action,Adventure,Animation",7.8,105578,Kubo and the Two Strings,Focus,48000000,21900000
1343,tt4326444,2016,"Drama,Mystery,Romance",7.1,24556,Julieta,SPC,1500000,21000000
1344,tt4341582,2016,"Biography,Drama,Sport",7.4,13039,Queen of Katwe,BV,8900000,1500000
1345,tt4361050,2016,"Drama,Horror,Mystery",6.1,47099,Ouija: Origin of Evil,Uni.,35100000,46600000
1346,tt4370382,2014,"Comedy,Drama,Romance",6.1,167,Cairo Time,IFC,1600000,391000
1347,tt4411504,2015,"Biography,Crime,Drama",7.0,10771,El Clan,FIP,201000,20200000
1348,tt4411596,2017,"Drama,Mystery,Romance",6.0,15473,My Cousin Rachel,FoxS,2700000,6500000
1349,tt4438848,2016,Comedy,5.7,102793,Neighbors 2: Sorority Rising,Uni.,55500000,52600000
1350,tt4465564,2017,"Drama,Romance",4.6,81706,Fifty Shades Darker,Uni.,114600000,267000000
1351,tt4468740,2017,"Adventure,Comedy,Family",7.9,46481,Paddington 2,WB,40900000,186400000
1352,tt4477536,2018,"Drama,Romance,Thriller",4.5,43893,Fifty Shades Freed,Uni.,100400000,271500000
1353,tt4500922,2018,"Action,Sci-Fi,Thriller",6.2,91286,Maze Runner: The Death Cure,Fox,58000000,230200000
1354,tt4501244,2016,Comedy,6.2,89628,Why Him?,Fox,60300000,57800000
1355,tt4530422,2018,"Action,Adventure,Horror",6.7,56108,Overlord,Par.,21700000,20000000
1356,tt4537896,2018,"Crime,Drama",6.4,16255,White Boy Rick,Studio 8,24000000,1900000
1357,tt4540710,2016,"Drama,Thriller",7.5,52788,Miss Sloane,EC,3500000,5600000
1358,tt4550098,2016,"Drama,Thriller",7.5,205240,Nocturnal Animals,Focus,10700000,19600000
1359,tt4555426,2017,"Biography,Drama,History",7.4,136546,Darkest Hour,Focus,56500000,94400000
1360,tt4559006,2016,"Drama,Music,Musical",5.8,18481,Ae Dil Hai Mushkil,FIP,4300000,24100000
1361,tt4560436,2018,"Action,Adventure,Thriller",6.1,47862,Mile 22,STX,36100000,30200000
1362,tt4572514,2016,"Action,Crime,Drama",7.4,76204,Patriots Day,LGF,31900000,18700000
1363,tt4587656,2017,"Adventure,Animation,Comedy",6.1,5159,The Star,Sony,40900000,22000000
1364,tt4602066,2018,"Biography,Drama,War",6.2,4653,The Catcher Was a Spy,IFC,725000,229000
1365,tt4603640,2015,Drama,7.3,206,The Silence,MBox,100000,132000
1366,tt7315484,2019,"Horror,Thriller",5.2,22399,The Silence,MBox,100000,132000
1367,tt4624424,2016,"Adventure,Animation,Comedy",6.8,50448,Storks,WB,72700000,110700000
1368,tt4629266,2016,Documentary,7.2,3028,Born in China,BV,13900000,11200000
1369,tt8923482,2019,Documentary,7.5,103,Born in China,BV,13900000,11200000
1370,tt4630562,2017,"Action,Crime,Thriller",6.7,179774,The Fate of the Furious,Uni.,226000000,1010
1371,tt4649416,2016,"Comedy,Drama",6.1,5212,Almost Christmas,Uni.,42200000,422000
1372,tt4649466,2017,"Action,Adventure,Comedy",6.8,230797,Kingsman: The Golden Circle,Fox,100200000,310700000
1373,tt4651520,2016,Comedy,6.2,100952,Bad Moms,STX,113300000,70700000
1374,tt4653272,2017,Documentary,6.9,261,Buena Vista Social Club: Adios,BG,123000,578000
1375,tt4663548,2017,Drama,6.0,1220,All Saints,Affirm,5800000,140000
1376,tt4667094,2016,Comedy,3.5,17189,Fifty Shades of Black,ORF,11700000,10500000
1377,tt4669264,2018,"Drama,Thriller",6.4,14988,Beirut,BST,5000000,2500000
1378,tt4669788,2018,"Biography,Drama",6.9,12083,On the Basis of Sex,Focus,24600000,13600000
1379,tt4669986,2016,"Biography,Drama,Romance",7.0,28079,Loving,Focus,7800000,5200000
1380,tt4682786,2016,"Drama,Romance",6.8,78764,Collateral Beauty,WB (NL),31000000,57500000
1381,tt4686844,2017,"Comedy,Drama,History",7.2,63156,The Death of Stalin,IFC,8000000,16600000
1382,tt4687848,2016,"Action,Comedy,War",5.9,3208,Railroad Tigers,WGUSA,218000,102000000
1383,tt4701182,2018,"Action,Adventure,Sci-Fi",6.9,94155,Bumblebee,Par.,127200000,340800000
1384,tt4701724,2018,"Adventure,Animation,Comedy",6.1,15882,Early Man,LGF,8300000,46400000
1385,tt4731136,2016,"Drama,Fantasy,Horror",6.4,70941,A Cure for Wellness,Fox,8100000,18500000
1386,tt4761916,2018,"Crime,Horror,Mystery",5.9,13822,Unfriended: Dark Web,BH Tilt,8900000,6300000
1387,tt4765284,2017,"Comedy,Music",5.8,45127,Pitch Perfect 3,Uni.,104900000,80500000
1388,tt4779682,2018,"Action,Horror,Sci-Fi",5.7,114042,The Meg,WB,145400000,384800000
1389,tt4799050,2017,"Comedy,Crime,Thriller",5.2,39447,Rough Night,Sony,22100000,25200000
1390,tt4824308,2016,Drama,4.4,10311,God's Not Dead 2,PFR,20800000,3700000
1391,tt4846340,2016,"Biography,Drama,History",7.8,171131,Hidden Figures,Fox,169600000,66300000
1392,tt4849438,2017,"Action,Drama",8.3,65656,Baahubali 2: The Conclusion,GrtIndia,20200000,234000000
1393,tt4871980,2016,"Comedy,Romance",4.9,3052,The Perfect Match,LGF,9700000,745000
1394,tt4877122,2017,"Adventure,Animation,Comedy",3.2,47294,The Emoji Movie,Sony,86100000,131700000
1395,tt4881806,2018,"Action,Adventure,Sci-Fi",6.2,219125,Jurassic World: Fallen Kingdom,Uni.,417700000,891800000
1396,tt4912910,2018,"Action,Adventure,Thriller",7.8,233877,Mission: Impossible - Fallout,Par.,220200000,571000000
1397,tt4925292,2017,"Comedy,Drama",7.4,177677,Lady Bird,A24,49000000,30000000
1398,tt4977530,2017,"Biography,Drama,History",6.7,5546,Viceroy's House,IFC,1100000,6700000
1399,tt4981636,2016,"Comedy,Family",6.1,6413,Middle School: The Worst Years of My Life,LGF,20000000,3300000
1400,tt5001718,2017,"Drama,Romance",6.4,26811,"Everything, Everything",WB,34100000,27500000
1401,tt5013056,2017,"Action,Drama,History",7.9,466580,Dunkirk,WB,188000000,337200000
1402,tt5027774,2017,"Crime,Drama",8.2,344047,"Three Billboards Outside Ebbing, Missouri",FoxS,54500000,104700000
1403,tt5028340,2018,"Comedy,Family,Fantasy",6.9,52103,Mary Poppins Returns,BV,172000000,177600000
1404,tt5052448,2017,"Horror,Mystery,Thriller",7.7,400474,Get Out,Uni.,176000000,79400000
1405,tt5052474,2018,"Action,Crime,Drama",7.1,95650,Sicario: Day of the Soldado,Sony,50100000,25800000
1406,tt5074352,2016,"Action,Biography,Drama",8.5,123638,Dangal,UTV,12400000,290500000
1407,tt5911540,2013,Action,4.1,20,Dangal,UTV,12400000,290500000
1408,tt5083738,2018,"Biography,Drama,History",7.6,116011,The Favourite,FoxS,34400000,61600000
1409,tt5095030,2018,"Action,Adventure,Comedy",7.1,244024,Ant-Man and the Wasp,BV,216600000,406000000
1410,tt5117670,2018,"Adventure,Animation,Comedy",6.6,27908,Peter Rabbit,Sony,115300000,236000000
1411,tt5140878,2017,"Horror,Mystery,Thriller",6.5,90402,Annabelle: Creation,WB (NL),102100000,204400000
1412,tt5164432,2018,"Comedy,Drama,Romance",7.6,81575,"Love, Simon",Fox,40800000,25500000
1413,tt5165344,2016,"Crime,Drama,Thriller",7.1,19991,Rustom,Zee,1100000,571000
1414,tt5175450,2017,"Biography,Drama,History",6.4,9324,Mark Felt: The Man Who Brought Down the White House,SPC,769000,3600000
1415,tt5208216,2017,"Drama,Mystery",6.2,8167,Wonderstruck,RAtt.,1100000,2200000
1416,tt5220122,2018,"Adventure,Animation,Comedy",6.3,42299,Hotel Transylvania 3: Summer Vacation,Sony,167500000,361100000
1417,tt5251328,2016,"Action,Adventure,Animation",7.3,2931,One Piece Film: Gold,FUN,424000,65800000
1418,tt5270948,2017,"Drama,History,Thriller",6.5,9560,Chappaquiddick,ENTMP,17400000,591000
1419,tt5281700,2017,"Comedy,Drama,Music",5.4,565,Heartbeats,IFC,68700,520000
1420,tt5286444,2016,"Biography,Drama,Thriller",7.7,18420,Neerja,FIP,1600000,16000000
1421,tt5294550,2017,"Biography,Crime,Drama",6.8,60303,All the Money in the World,TriS,25100000,31900000
1422,tt5308322,2017,"Horror,Mystery,Thriller",6.5,87132,Happy Death Day,Uni.,55700000,69800000
1423,tt5325452,2016,"Comedy,Drama,Horror",4.6,6867,Boo! A Madea Halloween,LGF,73200000,1600000
1424,tt5439796,2017,"Comedy,Crime,Drama",7.0,105966,Logan Lucky,BST,27800000,20700000
1425,tt5456546,2017,"Action,Comedy",3.9,7136,Judwaa 2,FIP,1400000,25500000
1426,tt5462602,2017,"Comedy,Drama,Romance",7.6,104008,The Big Sick,LGF,42900000,13500000
1427,tt5463162,2018,"Action,Adventure,Comedy",7.8,391735,Deadpool 2,Fox,318500000,460500000
1428,tt5502766,2017,"Comedy,Drama,Fantasy",6.1,3090,Phillauri,FIP,468000,5000000
1429,tt5503688,2017,"Adventure,Biography,Drama",5.7,4931,6 Below: Miracle on the Mountain,MOM,14800,1100000
1430,tt5523010,2018,"Adventure,Family,Fantasy",5.5,18734,The Nutcracker and the Four Realms,BV,54900000,119100000
1431,tt5565254,2017,"Crime,Drama,Thriller",4.2,253,Wetlands,Strand,59500,10500000
1432,tt5580036,2017,"Biography,Comedy,Drama",7.5,141668,"I, Tonya",Neon,30000000,23900000
1433,tt5580266,2018,"Crime,Drama",7.3,17583,The Hate U Give,Fox,29700000,5200000
1434,tt5580390,2017,"Adventure,Drama,Fantasy",7.3,308112,The Shape of Water,FoxS,63900000,131400000
1435,tt5613834,2017,"Action,Comedy",6.3,4188,A Gentleman,FIP,410000,2500000
1436,tt5664636,2018,"Adventure,Comedy,Family",5.6,11459,Goosebumps 2: Haunted Halloween,Sony,46700000,46600000
1437,tt5670152,2018,"Action,Crime,Drama",6.0,16662,Traffik,LGF,9200000,336000
1438,tt5690360,2018,"Horror,Mystery,Thriller",3.2,19650,Slender Man,SGem,30600000,21200000
1439,tt5897302,2013,"Adventure,Comedy,Horror",5.9,32,Slender Man,SGem,30600000,21200000
1440,tt5691024,2018,"Adventure,Comedy,Family",3.7,3458,Show Dogs,Global Road,17900000,21300000
1441,tt5715410,2017,"Adventure,Animation,Comedy",6.1,4182,The Son of Bigfoot,VPD,289000,46800000
1442,tt5721088,2017,"Action,Comedy",4.4,4829,Just Getting Started,BG,6100000,1600000
1443,tt5726086,2018,"Horror,Mystery,Thriller",5.7,42154,Insidious: The Last Key,Uni.,67700000,100100000
1444,tt5726616,2017,"Drama,Romance",7.9,153936,Call Me by Your Name,SPC,18100000,23800000
1445,tt5734576,2018,"Horror,Mystery,Thriller",5.2,11629,The Possession of Hannah Grace,SGem,14800000,28200000
1446,tt5758778,2018,"Action,Adventure,Thriller",5.8,81193,Skyscraper,Uni.,68400000,236400000
1447,tt5776858,2017,"Drama,Romance",7.5,86061,Phantom Thread,Focus,21200000,26600000
1448,tt5792490,2017,"Biography,Documentary",6.5,102,Antonio Lopez 1970: Sex Fashion & Disco,FM,43200,30000
1449,tt5814060,2018,"Horror,Mystery,Thriller",5.4,89254,The Nun,WB (NL),117500000,248100000
1450,tt5825380,2017,Drama,6.2,19782,Wonder Wheel,Amazon,1400000,14500000
1451,tt5834262,2018,"Action,Drama,Sci-Fi",6.1,30586,Hotel Artemis,Global Road,6700000,6000000
1452,tt5848272,2018,"Adventure,Animation,Comedy",7.1,85694,Ralph Breaks the Internet,BV,201100000,328100000
1453,tt5884230,2017,"Comedy,Drama,Music",6.5,13259,Brad's Status,Annapurna,2100000,1700000
1454,tt5886440,2017,"Drama,Horror,Thriller",6.6,16579,Marrowbone,Magn.,1400,12300000
1455,tt5929754,2018,Drama,6.9,14146,Wildlife,IFC,1100000,2000000
1456,tt5935704,2018,"Drama,History,Romance",7.0,23376,Padmaavat,VPD,11800000,11100000
1457,tt5956100,2017,"Action,Adventure,Thriller",6.1,18928,Tiger Zinda Hai,Yash,5600000,81800000
1458,tt6000478,2017,"Crime,Drama,Thriller",6.4,23632,"Roman J. Israel, Esq.",Sony,12000000,1100000
1459,tt6003368,2017,"Comedy,Family",4.4,5635,Diary of a Wimpy Kid: The Long Haul,Fox,20700000,19400000
1460,tt6018306,2017,"Comedy,Drama,War",6.9,18927,Last Flag Flying,LGF,965000,904000
1461,tt6040662,2017,Drama,6.7,7289,The Children Act,A24,548000,17000000
1462,tt6045466,2017,"Comedy,Drama,Romance",6.1,4797,Madame,Blue Fox,91000,5300000
1463,tt6086614,2016,Documentary,6.8,280,Letters from Baghdad,Vita.,360000,143000
1464,tt6108178,2017,"Drama,Romance",6.6,18531,Disobedience,BST,3500000,4400000
1465,tt6113488,2017,"Biography,Drama",6.2,6495,The Case for Christ,PFR,14700000,3000000
1466,tt6133466,2018,"Action,Horror,Sci-Fi",5.1,41741,The First Purge,Uni.,69500000,67500000
1467,tt6152908,2017,"Action,Comedy",3.7,221,Buddies in India,CL,293000,109300000
1468,tt6182908,2018,"Adventure,Animation,Comedy",6.7,23295,Smallfoot,WB,83200000,130900000
1469,tt6217804,2017,"Comedy,Drama,Horror",3.8,3383,Tyler Perry's Boo 2! A Madea Halloween,LGF,47300000,1000000
1470,tt6238896,2017,"Documentary,Family",7.8,1908,Earth: One Amazing Day,BBC,81300,11600000
1471,tt6272828,2017,"Comedy,Romance",5.6,2989,Mubarakan,Sony,759000,12100000
1472,tt6277440,2017,"Comedy,Drama,Romance",6.2,8584,Badrinath Ki Dulhania,FIP,2000000,23200000
1473,tt6288250,2017,"Drama,Music",6.7,8581,Patti Cake$,FoxS,800000,682000
